source_file,category,region,url,name_jp,name_en,place_id,lat,lng,google_maps_url,google_rating,google_reviews,business_status,hours_raw_count,has_hours_raw,parsed_weekday_days,hours_confidence,hours_today,hours_week,hours_policy_count,advisory_count,special_day_window_count,has_all_day_hours,has_overnight_hours,has_split_service,missing_place_id,missing_coordinates,missing_google_maps_url,missing_google_rating,missing_google_reviews,missing_business_status,missing_google_core,missing_hours_structural,hours_need_review,id,placeId,webapp_category,closure_state,webapp_hours_confidence,webapp_google_score,webapp_google_reviews,_merge,in_webapp
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1302/A130203/13007680/,翠江堂 本店,Suikou Dou Hon Ten,ChIJv7YBQV2JGGARPOVRlttxeKI,35.6750067,139.7819838,https://www.google.com/maps/place/?q=place_id:ChIJv7YBQV2JGGARPOVRlttxeKI,4.5,425,,3,True,6,high,09:00-18:00,Mon-Fri 09:00-18:00; Sat 09:00-14:00; Sun closed,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJv7YBQV2JGGARPOVRlttxeKI,ChIJv7YBQV2JGGARPOVRlttxeKI,Wagashi,active,high,4.5,425,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/kanagawa/A1405/A140502/14009183/,住吉屋総本店,Sumiyoshiya Sohonten,ChIJHzVYTdhgGGARkXXo4hvaZY8,35.5352007,139.7295347,https://www.google.com/maps/place/?q=place_id:ChIJHzVYTdhgGGARkXXo4hvaZY8,4.0,45,,2,True,7,high,08:30-18:00,Mon-Sun 08:30-18:00,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJHzVYTdhgGGARkXXo4hvaZY8,ChIJHzVYTdhgGGARkXXo4hvaZY8,Wagashi,active,high,4.0,45,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/gifu/A2103/A210303/21000352/,すや 西木,Suya Nishiki,ChIJFf8e6Du0HGARgyzM_Zz-AZc,35.4981395,137.5132879,https://www.google.com/maps/place/?q=place_id:ChIJFf8e6Du0HGARgyzM_Zz-AZc,4.3,1244,,1,True,0,low,Closed,Mon-Sun closed,1,0,0,False,False,False,False,False,False,False,False,True,False,True,True,ChIJFf8e6Du0HGARgyzM_Zz-AZc,ChIJFf8e6Du0HGARgyzM_Zz-AZc,Wagashi,active,low,4.3,1244,both,True
tabelog_Wagashi_WEST_2025.json,Wagashi,WEST,https://tabelog.com/ishikawa/A1701/A170101/17006347/,すゞめ 金沢百番街店,Suzume Kanazawa Hyakubangai Ten,ChIJacXoBD00-F8REdVjxz_I9DM,36.5389373,136.657484,https://www.google.com/maps/place/?q=place_id:ChIJacXoBD00-F8REdVjxz_I9DM,4.1,378,,2,True,7,high,08:30-20:00,Mon-Sun 08:30-20:00,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJacXoBD00-F8REdVjxz_I9DM,ChIJacXoBD00-F8REdVjxz_I9DM,Wagashi,active,high,4.1,378,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/aichi/A2301/A230103/23001219/,雀おどり總本店,Suzume Odori Sohonten,ChIJlyQB8c1wA2ARhXJGICssTj4,35.1645673,136.9069653,https://www.google.com/maps/place/?q=place_id:ChIJlyQB8c1wA2ARhXJGICssTj4,4.3,493,,3,True,7,high,10:30-18:30 (L.O. Food 17:30),Mon-Sat 10:30-18:30 (L.O. Food 17:30); Sun 10:30-18:00 (L.O. Food 17:30),1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJlyQB8c1wA2ARhXJGICssTj4,ChIJlyQB8c1wA2ARhXJGICssTj4,Wagashi,active,high,4.3,493,both,True
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1305/A130501/13009255/,すずめや,Suzumeya,ChIJ-xtirWmNGGARfsAdsvw3fW8,35.7267095,139.7134324,https://www.google.com/maps/place/?q=place_id:ChIJ-xtirWmNGGARfsAdsvw3fW8,4.5,535,,3,True,3,medium,Closed,"Mon-Wed, Sun closed; Thu-Sat 11:00-18:00",0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJ-xtirWmNGGARfsAdsvw3fW8,ChIJ-xtirWmNGGARfsAdsvw3fW8,Wagashi,active,medium,4.5,535,both,True
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1301/A130103/13022189/,たちばな,Tachibana,ChIJewh77uiLGGARk9kwH56p1jY,35.6685521,139.7609667,https://www.google.com/maps/place/?q=place_id:ChIJewh77uiLGGARk9kwH56p1jY,4.3,464,,4,True,6,high,11:00-16:30,Mon-Fri 11:00-16:30; Sat 11:00-15:00; Sun closed,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJewh77uiLGGARk9kwH56p1jY,ChIJewh77uiLGGARk9kwH56p1jY,Wagashi,active,high,4.3,464,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/miyagi/A0401/A040101/4002369/,鯛きち 名掛丁店,Tai Kichi Nakakecho Ten,ChIJAxF0-yIoil8RyVo31PxoFQ4,38.2615243,140.8786414,https://www.google.com/maps/place/?q=place_id:ChIJAxF0-yIoil8RyVo31PxoFQ4,4.4,619,,1,True,7,high,10:30-19:30,Mon-Sun 10:30-19:30,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJAxF0-yIoil8RyVo31PxoFQ4,ChIJAxF0-yIoil8RyVo31PxoFQ4,Wagashi,active,high,4.4,619,both,True
tabelog_Wagashi_TOKYO_2025.json,Wagashi,TOKYO,https://tabelog.com/tokyo/A1303/A130302/13026096/,たいやき ひいらぎ,Taiyaki Hiiragi,ChIJIUoGgmqLGGARyIUX7kCvFVM,35.6476838,139.7116577,https://www.google.com/maps/place/?q=place_id:ChIJIUoGgmqLGGARyIUX7kCvFVM,4.3,1125,,2,True,7,low,10:00-18:00,Mon-Sun 10:00-18:00,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,ChIJIUoGgmqLGGARyIUX7kCvFVM,ChIJIUoGgmqLGGARyIUX7kCvFVM,Wagashi,active,low,4.3,1125,both,True
tabelog_Wagashi_EAST_2025.json,Wagashi,EAST,https://tabelog.com/aichi/A2303/A230302/23003955/,たいやき むらさきや,Taiyaki Murasakiya,ChIJE1WjtQBjA2ARpWa3PGzY84Q,35.083359,137.0182508,https://www.google.com/maps/place/?q=place_id:ChIJE1WjtQBjA2ARpWa3PGzY84Q,4.5,619,,3,True,5,high,Closed,Mon-Tue closed; Wed-Sun 09:30-17:00,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,ChIJE1WjtQBjA2ARpWa3PGzY84Q,ChIJE1WjtQBjA2ARpWa3PGzY84Q,Wagashi,active,high,4.5,619,both,True
